zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,TotAng,TotAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
10498,4.45308,6696,1.79626,6696,1.22606,173,1.22606,0,145.524,6696,180.334,3604,0.556713,6696,0.556713,6696,0.566068,6696,0.566068,0.566068
10499,4.30483,6696,1.7755,6696,1.23079,6696,1.2225,0,144.82,6696,180.344,3411,0.56322,6696,0.56322,6696,0.576145,6696,0.576145,0.576145
10500,4.1906,6696,1.75935,6696,1.25648,6696,1.21886,0,144.28,6696,180.357,3626,0.568393,6696,0.568393,6696,0.58382,6696,0.58382,0.58382
10501,4.10931,6696,1.74776,6696,1.28167,6696,1.21513,0,143.786,6696,180.448,6696,0.572162,6696,0.572162,6696,0.590802,6696,0.590802,0.590802
10502,4.13013,6696,1.75073,6696,1.28777,6696,1.21132,0,143.811,6696,180.432,6696,0.571189,6696,0.571189,6696,0.590444,6696,0.590444,0.590444
10503,4.28228,6696,1.77233,6696,1.28934,6696,1.20744,0,144.252,6696,180.386,6696,0.56423,6696,0.56423,6696,0.584223,6696,0.584223,0.584223
10504,4.35905,6696,1.78312,6696,1.30259,6696,1.20348,0,144.391,6696,180.399,3812,0.560814,6696,0.560814,6696,0.582248,6696,0.582248,0.582248
10505,4.40976,6696,1.79022,6696,1.33828,6696,1.19946,0,144.174,6696,180.407,3833,0.558591,6696,0.558591,6696,0.585325,6696,0.585325,0.585325
10506,4.2077,6696,1.76177,6696,1.4156,6696,1.19537,0,142.717,6696,180.495,3762,0.567609,6696,0.567609,6696,0.605751,6696,0.605751,0.605751
10507,3.84722,6696,1.70986,6696,1.56364,6696,1.19122,0,139.44,6696,180.548,3641,0.584844,6696,0.584844,6696,0.650242,6696,0.650242,0.650242
10508,5.93685,6696,1.99209,6696,1.35856,6302,1.22658,0,148.106,6696,180.212,3056,0.501985,6696,0.501985,6696,0.521634,6696,0.521634,0.521634
10509,6.00825,6696,2.00103,6696,1.308,6243,1.22405,0,148.796,6696,180.222,3175,0.499743,6696,0.499743,6696,0.512901,6696,0.512901,0.512901
10510,6.03594,6696,2.00449,6696,1.26087,6066,1.2214,0,149.353,6696,180.233,3151,0.498881,6696,0.498881,6696,0.507035,6696,0.507035,0.507035
10511,5.99922,6696,1.9999,6696,1.21865,2891,1.21865,0,149.614,6696,180.243,3286,0.500024,6696,0.500024,6696,0.505535,6696,0.505535,0.505535
10512,5.87947,6696,1.98488,6696,1.2158,157,1.2158,0,149.583,6696,180.254,3168,0.50381,6696,0.50381,6696,0.506285,6696,0.506285,0.506285
10513,5.67483,6696,1.95893,6696,1.21284,157,1.21284,0,149.271,6696,180.264,3393,0.510482,6696,0.510482,6696,0.510973,6696,0.510973,0.510973
10514,5.42116,6696,1.92629,6696,1.20978,161,1.20978,0,148.725,6696,180.275,3311,0.519133,6696,0.519133,6696,0.51914,6696,0.51914,0.51914
10515,5.1368,6696,1.88902,6696,1.20662,183,1.20662,0,147.984,6696,180.286,3495,0.529375,6696,0.529375,6696,0.53015,6696,0.53015,0.53015
10516,4.87377,6696,1.85388,6696,1.20337,159,1.20337,0,147.068,6696,180.296,3308,0.539408,6696,0.539408,6696,0.542397,6696,0.542397,0.542397
10517,4.58415,6696,1.81441,6696,1.20002,185,1.20002,0,146.126,6696,180.308,3599,0.551144,6696,0.551144,6696,0.556789,6696,0.556789,0.556789
10518,4.39756,6696,1.78851,6696,1.19659,157,1.19658,0,145.343,6696,180.318,3416,0.559124,6696,0.559124,6696,0.568659,6696,0.568659,0.568659
10519,4.20241,6696,1.76102,6696,1.22939,6696,1.19306,0,144.52,6696,180.362,6696,0.567851,6696,0.567851,6696,0.580423,6696,0.580423,0.580423
10520,4.12229,6696,1.74961,6696,1.25226,6696,1.18945,0,144.052,6696,180.436,6696,0.571555,6696,0.571555,6696,0.58705,6696,0.58705,0.58705
10521,3.9955,6696,1.7314,6696,1.27694,6696,1.18576,0,143.445,6696,180.536,6696,0.577567,6696,0.577567,6696,0.595589,6696,0.595589,0.595589
10522,4.07977,6696,1.74353,6696,1.27999,6696,1.18199,0,143.662,6696,180.491,6696,0.57355,6696,0.57355,6696,0.592548,6696,0.592548,0.592548
10523,4.20671,6696,1.76163,6696,1.27897,6696,1.17814,0,144.101,6696,180.376,6696,0.567655,6696,0.567655,6696,0.586354,6696,0.586354,0.586354
10524,4.37107,6696,1.78481,6696,1.28978,6696,1.17423,0,144.5,6696,180.377,2957,0.560285,6696,0.560285,6696,0.580699,6696,0.580699,0.580699
10525,4.37065,6696,1.78475,6696,1.322,6696,1.17024,0,144.227,6696,180.395,3859,0.560303,6696,0.560303,6696,0.584573,6696,0.584573,0.584573
10526,4.24542,6696,1.76712,6696,1.39337,6696,1.16619,0,143.08,6696,180.501,3767,0.565893,6696,0.565893,6696,0.600698,6696,0.600698,0.600698
10527,3.72601,6696,1.69204,6696,1.53222,6696,1.16208,0,139.497,6696,180.518,3635,0.591002,6696,0.591002,6696,0.649488,6696,0.649488,0.649488
10528,6.41043,6696,2.05066,6696,1.38266,6250,1.19816,0,149.083,6696,180.202,3086,0.487647,6696,0.487647,6696,0.507564,6696,0.507564,0.507564
10529,6.50431,6696,2.06208,6696,1.33044,6100,1.19565,0,149.856,6696,180.212,3082,0.484948,6696,0.484948,6696,0.499115,6696,0.499115,0.499115
10530,6.50858,6696,2.06259,6696,1.28353,6039,1.19303,0,150.314,6696,180.222,3188,0.484827,6696,0.484827,6696,0.495239,6696,0.495239,0.495239
10531,6.41031,6696,2.05065,6696,1.23955,5914,1.1903,0,150.449,6696,180.232,3152,0.487651,6696,0.487651,6696,0.493197,6696,0.493197,0.493197
10532,6.18535,6696,2.02304,6696,1.1992,5879,1.18748,0,150.239,6696,180.242,3318,0.494307,6696,0.494307,6696,0.496389,6696,0.496389,0.496389
10533,5.88107,6696,1.98508,6696,1.18455,155,1.18455,0,149.726,6696,180.252,3161,0.503759,6696,0.503759,6696,0.504132,6696,0.504132,0.504132
10534,5.52038,6696,1.93912,6696,1.18152,168,1.18152,0,148.952,6696,180.262,3425,0.515698,6696,0.515698,6696,0.515754,6696,0.515754,0.515754
10535,5.15098,6696,1.8909,6696,1.17839,156,1.17839,0,147.99,6696,180.272,3200,0.528849,6696,0.528849,6696,0.530068,6696,0.530068,0.530068
10536,4.8126,6696,1.84562,6696,1.17517,149,1.17517,0,146.886,6696,180.283,3587,0.541824,6696,0.541824,6696,0.544984,6696,0.544984,0.544984
10537,4.56091,6696,1.8112,6696,1.17186,147,1.17186,0,146.049,6696,180.292,3405,0.552119,6696,0.552119,6696,0.558477,6696,0.558477,0.558477
10538,4.32428,6696,1.77824,6696,1.19394,6696,1.16846,0,145.143,6696,180.371,6696,0.562353,6696,0.562353,6696,0.571525,6696,0.571525,0.571525
10539,4.14361,6696,1.75266,6696,1.2259,6696,1.16497,0,144.323,6696,180.505,6696,0.570563,6696,0.570563,6696,0.583211,6696,0.583211,0.583211
10540,4.03889,6696,1.73766,6696,1.24566,6696,1.16139,0,143.83,6696,180.558,6696,0.575488,6696,0.575488,6696,0.590181,6696,0.590181,0.590181
10541,3.95851,6696,1.72605,6696,1.26988,6696,1.15774,0,143.321,6696,180.578,6696,0.579357,6696,0.579357,6696,0.597332,6696,0.597332,0.597332
10542,4.02702,6696,1.73595,6696,1.27167,6696,1.154,0,143.555,6696,180.488,6696,0.576055,6696,0.576055,6696,0.594046,6696,0.594046,0.594046
10543,4.24398,6696,1.76692,6696,1.26897,6696,1.15019,0,144.259,6696,180.381,6585,0.565958,6696,0.565958,6696,0.584127,6696,0.584127,0.584127
10544,4.36586,6696,1.78408,6696,1.27959,6696,1.14631,0,144.589,6696,180.372,3857,0.560514,6696,0.560514,6696,0.579438,6696,0.579438,0.579438
10545,4.45617,6696,1.79669,6696,1.30949,6696,1.14237,0,144.579,6696,180.368,2345,0.55658,6696,0.55658,6696,0.579575,6696,0.579575,0.579575
10546,4.19809,6696,1.76041,6696,1.38012,6696,1.13836,0,143.141,6696,180.52,3788,0.568049,6696,0.568049,6696,0.599849,6696,0.599849,0.599849
10547,3.76459,6696,1.69773,6696,1.51095,6696,1.13428,0,139.902,6696,180.574,5538,0.589021,6696,0.589021,6696,0.644096,6696,0.644096,0.644096
10548,7.07506,6696,2.13015,6696,1.40288,6213,1.171,0,150.38,6696,180.193,379,0.469451,6696,0.469451,6696,0.490429,6696,0.490429,0.490429
10549,7.1461,6696,2.13847,6696,1.35167,6056,1.16852,0,151.067,6696,180.202,0,0.467624,6696,0.467624,6696,0.483788,6696,0.483788,0.483788
10550,7.09341,6696,2.1323,6696,1.30335,5943,1.16592,0,151.406,6696,180.212,2970,0.468977,6696,0.468977,6696,0.478602,6696,0.478602,0.478602
10551,6.86567,6696,2.10543,6696,1.25965,5885,1.16323,0,151.341,6696,180.3,6696,0.474962,6696,0.474962,6696,0.479598,6696,0.479598,0.479598
10552,6.51333,6696,2.06317,6696,1.2192,5688,1.16043,0,150.901,6696,180.31,6696,0.484691,6696,0.484691,6696,0.48632,6696,0.48632,0.48632
10553,6.05324,6696,2.00664,6696,1.18404,5664,1.15753,0,150.1,6696,180.286,6696,0.498345,6696,0.498345,6696,0.498491,6696,0.498491,0.498491
10554,5.56511,6696,1.94488,6696,1.15453,2790,1.15453,0,149.048,6696,180.25,3129,0.514171,6696,0.514171,6696,0.514316,6696,0.514316,0.514316
10555,5.08824,6696,1.88258,6696,1.15143,148,1.15143,0,147.823,6696,180.261,3564,0.531185,6696,0.531185,6696,0.53254,6696,0.53254,0.53254
10556,4.75798,6696,1.8382,6696,1.14824,140,1.14824,0,146.792,6696,180.269,3153,0.54401,6696,0.54401,6696,0.547673,6696,0.547673,0.547673
10557,4.47546,6696,1.79937,6696,1.15495,6696,1.14496,0,145.828,6696,180.36,6696,0.55575,6696,0.55575,6696,0.561672,6696,0.561672,0.561672
10558,4.22937,6696,1.76485,6696,1.18894,6696,1.14159,0,144.856,6696,180.54,6696,0.566621,6696,0.566621,6696,0.575627,6696,0.575627,0.575627
10559,4.01014,6696,1.73351,6696,1.21672,6696,1.13813,0,143.957,6696,180.673,6696,0.576863,6696,0.576863,6696,0.588395,6696,0.588395,0.588395
10560,3.95771,6696,1.72594,6696,1.23164,6696,1.13459,0,143.606,6696,180.589,6696,0.579396,6696,0.579396,6696,0.593337,6696,0.593337,0.593337
10561,3.84875,6696,1.71008,6696,1.25592,6696,1.13097,0,143.049,6696,180.597,6617,0.584768,6696,0.584768,6696,0.601125,6696,0.601125,0.601125
10562,3.99231,6696,1.73094,6696,1.25639,6696,1.12727,0,143.503,6696,180.449,6424,0.577721,6696,0.577721,6696,0.594784,6696,0.594784,0.594784
10563,4.1786,6696,1.75764,6696,1.25401,6696,1.1235,0,144.18,6696,180.356,6305,0.568944,6696,0.568944,6696,0.585234,6696,0.585234,0.585234
10564,4.36351,6696,1.78375,6696,1.26518,6696,1.11966,0,144.667,6696,180.348,6149,0.560618,6696,0.560618,6696,0.578334,6696,0.578334,0.578334
10565,4.35437,6696,1.78247,6696,1.29453,6696,1.11574,0,144.443,6696,180.371,3893,0.561021,6696,0.561021,6696,0.581519,6696,0.581519,0.581519
10566,4.13397,6696,1.75128,6696,1.36585,6696,1.11177,0,143.057,6696,180.648,5542,0.571011,6696,0.571011,6696,0.601025,6696,0.601025,0.601025
10567,3.54906,6696,1.66569,6696,1.48897,6696,1.10774,0,139.42,6696,180.489,5523,0.600351,6696,0.600351,6696,0.650509,6696,0.650509,0.650509
10568,7.85791,6696,2.22013,6696,1.42486,6078,1.14504,0,151.7,6696,180.185,0,0.450425,6696,0.450425,6696,0.473519,6696,0.473519,0.473519
10569,7.89027,6696,2.22377,6696,1.37151,6021,1.14258,0,152.3,6696,180.209,6696,0.449688,6696,0.449688,6696,0.464837,6696,0.464837,0.464837
10570,7.69434,6696,2.20163,6696,1.32363,5905,1.14001,0,152.447,6696,180.4,6696,0.454209,6696,0.454209,6696,0.462576,6696,0.462576,0.462576
10571,7.30963,6696,2.1575,6696,1.27872,5866,1.13734,0,152.14,6696,180.471,6696,0.463499,6696,0.463499,6696,0.467318,6696,0.467318,0.467318
10572,6.74103,6696,2.09058,6696,1.24064,5669,1.13456,0,151.357,6696,180.468,6696,0.478337,6696,0.478337,6696,0.479358,6696,0.479358,0.479358
10573,6.10445,6696,2.01301,6696,1.20436,5647,1.13169,0,150.211,6696,180.325,6692,0.496767,6696,0.496767,6696,0.496804,6696,0.496804,0.496804
10574,5.46475,6696,1.93194,6696,1.17315,5422,1.12872,0,148.803,6696,180.24,3508,0.517616,6696,0.517616,6696,0.517977,6696,0.517977,0.517977
10575,4.9412,6696,1.86295,6696,1.14157,5411,1.12565,0,147.421,6696,180.247,3051,0.536782,6696,0.536782,6696,0.538456,6696,0.538456,0.538456
10576,4.60387,6696,1.81712,6696,1.12249,157,1.12249,0,146.39,6696,180.272,6696,0.550321,6696,0.550321,6696,0.553537,6696,0.553537,0.553537
10577,4.29053,6696,1.77349,6696,1.14757,6696,1.11924,0,145.292,6696,180.53,6696,0.56386,6696,0.56386,6696,0.5694,6696,0.5694,0.5694
10578,3.99103,6696,1.73076,6696,1.17607,6696,1.1159,0,144.17,6696,180.643,6696,0.577782,6696,0.577782,6696,0.585386,6696,0.585386,0.585386
10579,3.79018,6696,1.7015,6696,1.19738,6696,1.11248,0,143.272,6696,180.72,6696,0.587718,6696,0.587718,6696,0.598013,6696,0.598013,0.598013
10580,3.72196,6696,1.69144,6696,1.20688,6696,1.10897,0,142.95,6696,180.63,6610,0.591211,6696,0.591211,6696,0.602506,6696,0.602506,0.602506
10581,3.65423,6696,1.6814,6696,1.22937,6696,1.10538,0,142.478,6696,180.547,6420,0.594742,6696,0.594742,6696,0.609064,6696,0.609064,0.609064
10582,3.76809,6696,1.69825,6696,1.22898,6696,1.10172,0,142.928,6696,180.449,6299,0.588842,6696,0.588842,6696,0.602823,6696,0.602823,0.602823
10583,4.00056,6696,1.73213,6696,1.22719,6696,1.09798,0,143.744,6696,180.323,6188,0.577323,6696,0.577323,6696,0.591398,6696,0.591398,0.591398
10584,4.092,6696,1.74528,6696,1.24049,6696,1.09417,0,144.013,6696,180.358,3894,0.572974,6696,0.572974,6696,0.587599,6696,0.587599,0.587599
10585,4.12784,6696,1.75041,6696,1.26939,6696,1.09029,0,143.881,6696,180.435,5666,0.571296,6696,0.571296,6696,0.589193,6696,0.589193,0.589193
10586,3.73982,6696,1.69408,6696,1.34415,6696,1.08636,0,141.922,6696,180.563,3845,0.59029,6696,0.59029,6696,0.616736,6696,0.616736,0.616736
10587,3.30565,6696,1.62875,6696,1.45776,6696,1.08236,0,138.608,6696,180.736,5312,0.613968,6696,0.613968,6696,0.660863,6696,0.660863,0.660863
10588,8.70876,6696,2.31395,6696,1.4487,6061,1.12019,0,152.903,6696,180.19,6696,0.432161,6696,0.432161,6696,0.455506,6696,0.455506,0.455506
10589,8.61242,6696,2.30352,6696,1.39419,5938,1.11775,0,153.359,6696,180.455,6696,0.434118,6696,0.434118,6696,0.448393,6696,0.448393,0.448393
10590,8.24968,6696,2.26381,6696,1.3446,5875,1.11521,0,153.3,6696,180.621,6696,0.441733,6696,0.441733,6696,0.449316,6696,0.449316,0.449316
10591,7.58216,6696,2.18885,6696,1.30071,5675,1.11256,0,152.624,6696,180.669,6696,0.45686,6696,0.45686,6696,0.459831,6696,0.459831,0.459831
10592,6.77775,6696,2.09496,6696,1.26258,5654,1.10981,0,151.445,6696,180.557,6690,0.477335,6696,0.477335,6696,0.478002,6696,0.478002,0.478002
10593,5.92892,6696,1.9911,6696,1.22738,5433,1.10697,0,149.852,6696,180.409,6590,0.502236,6696,0.502236,6696,0.502238,6696,0.502238,0.502238
10594,5.17844,6696,1.89452,6696,1.19538,5422,1.10402,0,148.108,6696,180.228,2866,0.527837,6696,0.527837,6696,0.528327,6696,0.528327,0.528327
10595,4.68478,6696,1.82822,6696,1.16248,5408,1.10098,0,146.75,6696,180.24,3577,0.54698,6696,0.54698,6696,0.548299,6696,0.548299,0.548299
10596,4.31132,6696,1.77642,6696,1.127,5387,1.09785,0,145.546,6696,180.42,6696,0.562931,6696,0.562931,6696,0.565742,6696,0.565742,0.565742
10597,3.95502,6696,1.72555,6696,1.13244,6696,1.09463,0,144.283,6696,180.575,6696,0.579527,6696,0.579527,6696,0.583776,6696,0.583776,0.583776
10598,3.66152,6696,1.68249,6696,1.15462,6696,1.09132,0,143.075,6696,180.8,6696,0.594358,6696,0.594358,6696,0.600773,6696,0.600773,0.600773
10599,3.45245,6696,1.65113,6696,1.17021,6696,1.08793,0,142.161,6696,180.756,6696,0.605646,6696,0.605646,6696,0.613443,6696,0.613443,0.613443
10600,3.43165,6696,1.64798,6696,1.17515,6696,1.08445,0,141.984,6696,180.532,6473,0.606805,6696,0.606805,6696,0.615885,6696,0.615885,0.615885
10601,3.3249,6696,1.6317,6696,1.19698,6696,1.0809,0,141.418,6696,180.577,6444,0.612857,6696,0.612857,6696,0.623635,6696,0.623635,0.623635
10602,3.47449,6696,1.65446,6696,1.19445,6696,1.07726,0,142.003,6696,180.383,6190,0.604426,6696,0.604426,6696,0.615627,6696,0.615627,0.615627
10603,3.64624,6696,1.68021,6696,1.19404,6696,1.07356,0,142.727,6696,180.402,6062,0.595162,6696,0.595162,6696,0.605151,6696,0.605151,0.605151
10604,3.77224,6696,1.69886,6696,1.20879,6696,1.06978,0,143.07,6696,180.38,5858,0.58863,6696,0.58863,6696,0.599015,6696,0.599015,0.599015
10605,3.74303,6696,1.69455,6696,1.23956,6696,1.06594,0,142.751,6696,180.432,5663,0.590126,6696,0.590126,6696,0.603698,6696,0.603698,0.603698
10606,3.39799,6696,1.64286,6696,1.31979,6696,1.06204,0,140.673,6696,180.8,5480,0.608694,6696,0.608694,6696,0.633544,6696,0.633544,0.633544
10607,2.9205,6696,1.56852,6696,1.42634,6696,1.05808,0,137.268,6696,180.465,5150,0.637544,6696,0.637544,6696,0.678069,6696,0.678069,0.678069
10608,9.42356,6696,2.38993,6696,1.47865,6065,1.09639,0,153.71,6696,180.435,6696,0.418422,6696,0.418422,6696,0.442913,6696,0.442913,0.442913
10609,9.20289,6696,2.36674,6696,1.42112,5931,1.09397,0,154.059,6696,180.705,6696,0.422523,6696,0.422523,6696,0.43744,6696,0.43744,0.43744
10610,8.52094,6696,2.29357,6696,1.36976,5860,1.09145,0,153.677,6696,180.833,6696,0.436001,6696,0.436001,6696,0.44343,6696,0.44343,0.44343
10611,7.56086,6696,2.18642,6696,1.32605,5667,1.08883,0,152.603,6696,180.773,6696,0.457369,6696,0.457369,6696,0.46016,6696,0.46016,0.46016
10612,6.49272,6696,2.06067,6696,1.28739,5645,1.0861,0,150.939,6696,180.613,6617,0.485279,6696,0.485279,6696,0.485746,6696,0.485746,0.485746
10613,5.52631,6687,1.93988,6687,1.25269,5436,1.08328,0,148.969,6687,180.432,6511,0.515495,6687,0.515495,6687,0.515498,6687,0.515498,0.515498
10614,4.78316,6696,1.84162,6696,1.22042,5422,1.08037,0,147.062,6696,180.328,6390,0.542999,6696,0.542999,6696,0.54344,6696,0.54344,0.54344
10615,4.32025,6696,1.77767,6696,1.18656,5404,1.07735,0,145.692,6696,180.31,6696,0.562533,6696,0.562533,6696,0.563642,6696,0.563642,0.563642
10616,3.94952,6696,1.72475,6696,1.14977,5376,1.07425,0,144.427,6696,180.545,6696,0.579794,6696,0.579794,6696,0.581747,6696,0.581747,0.581747
10617,3.61528,6696,1.6756,6696,1.11268,6696,1.07106,0,143.107,6696,180.829,6696,0.596801,6696,0.596801,6696,0.60032,6696,0.60032,0.60032
10618,3.34089,6696,1.63415,6696,1.13101,6696,1.06778,0,141.927,6696,180.846,6696,0.611939,6696,0.611939,6696,0.616663,6696,0.616663,0.616663
10619,3.20265,6696,1.61286,6696,1.1435,6696,1.06442,0,141.202,6696,180.623,6517,0.620016,6696,0.620016,6696,0.626571,6696,0.626571,0.626571
10620,3.19963,6696,1.61239,6696,1.14944,6696,1.06097,0,141.168,6696,180.59,6412,0.620196,6696,0.620196,6696,0.627035,6696,0.627035,0.627035
10621,3.12283,6696,1.60044,6696,1.17471,6696,1.05745,0,140.629,6696,180.527,6192,0.624827,6696,0.624827,6696,0.634337,6696,0.634337,0.634337
10622,3.25019,6696,1.62021,6696,1.17369,6696,1.05385,0,141.232,6696,180.52,6188,0.617202,6696,0.617202,6696,0.62501,6696,0.62501,0.62501
10623,3.45967,6696,1.65222,6696,1.17465,6696,1.05017,0,141.981,6696,180.4,5980,0.605246,6696,0.605246,6696,0.613014,6696,0.613014,0.613014
10624,3.48371,6696,1.65585,6696,1.18952,6696,1.04643,0,142.214,6696,180.47,5868,0.603918,6696,0.603918,6696,0.612717,6696,0.612717,0.612717
10625,3.48541,6696,1.65611,6696,1.21779,6696,1.04262,0,141.96,6696,180.407,5520,0.603824,6696,0.603824,6696,0.615574,6696,0.615574,0.615574
10626,3.0419,6696,1.58775,6696,1.30236,6696,1.03875,0,139.278,6696,180.64,4200,0.629822,6696,0.629822,6696,0.652392,6696,0.652392,0.652392
10627,2.61835,6696,1.5196,6696,1.3971,6696,1.03482,0,135.812,6696,181.062,5145,0.658069,6696,0.658069,6696,0.697013,6696,0.697013,0.697013
10628,9.73112,6696,2.42189,6696,1.52237,6124,1.07357,0,153.713,6696,180.735,6696,0.4129,6696,0.4129,6696,0.442875,6696,0.442875,0.442875
10629,9.21526,6696,2.36804,6696,1.45811,5941,1.07117,0,153.831,6696,180.957,6696,0.422289,6696,0.422289,6696,0.441015,6696,0.441015,0.441015
10630,8.21348,6696,2.25981,6696,1.40304,5857,1.06867,0,153.1,6696,180.977,6696,0.442515,6696,0.442515,6696,0.452433,6696,0.452433,0.452433
10631,6.94618,6696,2.11497,6696,1.35757,5669,1.06607,0,151.525,6696,180.813,6662,0.47282,6696,0.47282,6696,0.476768,6696,0.476768,0.476768
10632,5.80225,6652,1.97513,6652,1.31755,5647,1.06337,0,149.49,6663,180.623,6569,0.506297,6652,0.506297,6652,0.507693,6663,0.507693,0.507693
10633,4.88045,6537,1.85478,6537,1.28261,5442,1.06058,0,147.325,6558,180.507,6427,0.539146,6537,0.539146,6537,0.539878,6558,0.539878,0.539878
10634,4.20097,6447,1.76082,6447,1.24971,5424,1.05769,0,145.381,6476,180.397,6277,0.567918,6447,0.567918,6447,0.568122,6477,0.568122,0.568122
10635,3.74734,6696,1.69519,6696,1.21607,5400,1.0547,0,143.827,6696,180.491,6696,0.589904,6696,0.589904,6696,0.590224,6696,0.590224,0.590224
10636,3.42067,6696,1.64631,6696,1.17855,5365,1.05163,0,142.529,6696,180.841,6696,0.607419,6696,0.607419,6696,0.608358,6696,0.608358,0.608358
10637,3.14394,6696,1.60374,6696,1.13756,5287,1.04846,0,141.309,6696,180.995,6696,0.623544,6696,0.623544,6696,0.625122,6696,0.625122,0.625122
10638,2.95452,6696,1.57393,6696,1.09634,5169,1.04521,0,140.329,6696,180.715,6566,0.635352,6696,0.635352,6696,0.638382,6696,0.638382,0.638382
10639,2.88122,6696,1.56224,6696,1.10325,6696,1.04188,0,139.915,6696,180.67,6449,0.640105,6696,0.640105,6696,0.64393,6696,0.64393,0.64393
10640,2.94362,6696,1.5722,6696,1.11366,6696,1.03846,0,140.12,6696,180.428,6276,0.636051,6696,0.636051,6696,0.639984,6696,0.639984,0.639984
10641,2.8822,6696,1.5624,6696,1.1481,6696,1.03497,0,139.581,6696,180.592,6277,0.64004,6696,0.64004,6696,0.646054,6696,0.646054,0.646054
10642,3.07621,6696,1.59314,6696,1.15359,6696,1.0314,0,140.595,6696,180.374,6011,0.62769,6696,0.62769,6696,0.634144,6696,0.634144,0.634144
10643,3.18993,6696,1.61089,6696,1.1593,6696,1.02776,0,141.125,6696,180.333,3905,0.620775,6696,0.620775,6696,0.62763,6696,0.62763,0.62763
10644,3.15523,6696,1.6055,6696,1.17197,6696,1.02405,0,140.915,6696,180.421,5727,0.622861,6696,0.622861,6696,0.630477,6696,0.630477,0.630477
10645,3.10097,6696,1.59702,6696,1.19302,6696,1.02028,0,140.499,6696,180.413,4156,0.626164,6696,0.626164,6696,0.636098,6696,0.636098,0.636098
10646,2.59888,6696,1.51639,6696,1.27655,6696,1.01644,0,137.087,6696,181.045,5360,0.659461,6696,0.659461,6696,0.679072,6696,0.679072,0.679072
10647,2.20447,6696,1.44991,6696,1.36729,6696,1.01254,0,133.598,6696,180.461,5132,0.689698,6696,0.689698,6696,0.724197,6696,0.724197,0.724197
10648,9.0609,6696,2.35169,6696,1.60172,6278,1.05167,0,151.969,6696,181.167,6696,0.425226,6696,0.425226,6696,0.469947,6696,0.469947,0.469947
10649,8.22668,6696,2.26127,6696,1.52589,6195,1.0493,0,151.712,6696,181.253,6696,0.442229,6696,0.442229,6696,0.47391,6696,0.47391,0.47391
10650,6.9545,6679,2.11595,6679,1.45426,5975,1.04682,0,150.485,6696,181.059,6696,0.472601,6679,0.472601,6679,0.49265,6696,0.49265,0.49265
10651,5.74765,6600,1.9682,6600,1.40037,5717,1.04424,0,148.609,6652,180.808,6606,0.508078,6600,0.508078,6600,0.520877,6652,0.520877,0.520877
10652,4.81546,6499,1.846,6499,1.35947,5686,1.04157,0,146.606,6531,180.637,6496,0.541711,6499,0.541711,6499,0.55039,6531,0.55039,0.55039
10653,4.11454,6386,1.7485,6386,1.3195,5452,1.03879,0,144.726,6425,180.571,6374,0.571917,6386,0.571917,6386,0.577489,6425,0.577489,0.577489
10654,3.51088,6298,1.65995,6298,1.28688,5431,1.03593,0,142.737,6313,180.514,6217,0.602427,6298,0.602427,6298,0.605479,6313,0.605479,0.605479
10655,3.03948,6144,1.58737,6144,1.25254,5400,1.03297,0,140.774,6213,180.816,6696,0.629974,6144,0.629974,6144,0.632384,6213,0.632384,0.632384
10656,2.66429,6431,1.52714,6431,1.21596,5357,1.02992,0,139.078,6434,181.088,6696,0.65482,6430,0.65482,6430,0.655025,6435,0.655025,0.655025
10657,2.46893,6696,1.49481,6696,1.17467,5276,1.02678,0,138.009,6696,180.841,6613,0.66898,6696,0.66898,6696,0.669018,6696,0.669018,0.669018
10658,2.39559,6696,1.4825,6696,1.1322,5161,1.02356,0,137.563,6696,180.822,6491,0.674538,6696,0.674538,6696,0.674782,6696,0.674782,0.674782
10659,2.42898,6696,1.48812,6696,1.09116,5013,1.02025,0,137.602,6696,180.347,6388,0.671991,6696,0.671991,6696,0.672258,6696,0.672258,0.672258
10660,2.55254,6696,1.50873,6696,1.05743,4906,1.01687,0,138.084,6696,180.555,6146,0.662809,6696,0.662809,6696,0.66372,6696,0.66372,0.66372
10661,2.56587,6696,1.51094,6696,1.09916,6696,1.01341,0,138.196,6696,180.312,6060,0.661841,6696,0.661841,6696,0.664876,6696,0.664876,0.664876
10662,2.69171,6696,1.53162,6696,1.1182,6696,1.00987,0,138.958,6696,180.457,6043,0.652904,6696,0.652904,6696,0.656613,6696,0.656613,0.656613
10663,2.76012,6696,1.54275,6696,1.1339,6696,1.00626,0,139.241,6696,180.443,6696,0.648195,6696,0.648195,6696,0.652877,6696,0.652877,0.652877
10664,2.63495,6696,1.52233,6696,1.15211,6696,1.00258,0,138.343,6696,180.417,4205,0.65689,6696,0.65689,6696,0.664675,6696,0.664675,0.664675
10665,2.50232,6696,1.50039,6696,1.16076,6696,1.00116,0,137.643,6696,180.712,5431,0.666495,6696,0.666495,6696,0.673754,6696,0.673754,0.673754
10666,2.08563,6696,1.42927,6696,1.23646,6696,1.00499,0,134.247,6696,180.81,4116,0.699658,6696,0.699658,6696,0.716344,6696,0.716344,0.716344
